#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.118534,0.141945,0.145807
0.0781894,0.118534,0.122723
0.00587004,0.0781894,0.0764457
0.0499327,0.00587004,0.00717916
0.106625,0.0499327,0.0631582
0.0774687,0.106625,0.110664
0.0197673,0.0774687,0.0812429
0.382721,0.0197673,0.0261768
0.93863,0.382721,0.36751
0.867226,0.93863,0.760984
0.525426,0.867226,0.719073
0.149013,0.525426,0.476307
0.0495102,0.149013,0.147923
0.00587004,0.0495102,0.067828
0.0227744,0.00587004,0.0351299
0.0370941,0.0227744,0.0531264
0.038784,0.0370941,0.0595024
0.03779,0.038784,0.0508058
0.0225607,0.03779,0.0486483
0.00587004,0.0225607,0.0331446
0.0262437,0.00587004,0.0159935
0.353008,0.0262437,0.0479907
0.378978,0.353008,0.341806
0.333419,0.378978,0.355653
