#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587501,0.0134847,0.0246526
0.00408567,0.00587501,0.0283199
0.0362889,0.00408567,0.105546
0.01763,0.0362889,0.094255
0.0168149,0.01763,0.0480483
0.0306475,0.0168149,0.0418693
0.0385355,0.0306475,0.0699986
0.0786218,0.0385355,0.0818965
0.079939,0.0786218,0.129122
0.0558275,0.079939,0.107294
0.0610962,0.0558275,0.0740859
0.0911323,0.0610962,0.0872263
0.11665,0.0911323,0.122688
0.142889,0.11665,0.145294
0.142283,0.142889,0.165463
0.108936,0.142283,0.150925
0.110989,0.108936,0.120718
0.125294,0.110989,0.132327
0.166021,0.125294,0.143994
0.189621,0.166021,0.178338
0.185202,0.189621,0.198508
0.139355,0.185202,0.19054
0.169451,0.139355,0.140532
0.242153,0.169451,0.173887
