#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0163178,0.0243649,0.035573
0.0450269,0.0163178,0.0346133
0.0478948,0.0450269,0.0567334
0.0731395,0.0478948,0.0599831
0.0840594,0.0731395,0.0861149
0.10921,0.0840594,0.0875349
0.102152,0.10921,0.114087
0.10913,0.102152,0.11338
0.119896,0.10913,0.114855
0.116392,0.119896,0.129666
0.126159,0.116392,0.123393
0.158591,0.126159,0.13757
0.173099,0.158591,0.167701
0.206147,0.173099,0.180426
0.213335,0.206147,0.206624
0.230403,0.213335,0.214144
0.231357,0.230403,0.229079
0.235105,0.231357,0.2326
0.233122,0.235105,0.233664
0.250349,0.233122,0.232772
0.272169,0.250349,0.248318
0.278288,0.272169,0.267792
0.297404,0.278288,0.273105
0.290475,0.297404,0.290721
