#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.664483,0.612915,0.582065
0.664622,0.664483,0.630022
0.669463,0.664622,0.637425
0.636574,0.669463,0.648999
0.576596,0.636574,0.623259
0.574449,0.576596,0.572374
0.624934,0.574449,0.573658
0.572292,0.624934,0.615895
0.491707,0.572292,0.56724
0.421768,0.491707,0.495217
0.346432,0.421768,0.430292
0.336471,0.346432,0.358608
0.332495,0.336471,0.348381
0.331451,0.332495,0.343801
0.366935,0.331451,0.344462
0.381354,0.366935,0.37736
0.394138,0.381354,0.391905
0.386618,0.394138,0.405385
0.381399,0.386618,0.398231
0.385176,0.381399,0.393652
0.386006,0.385176,0.396252
0.40631,0.386006,0.396755
0.407434,0.40631,0.41507
0.428672,0.407434,0.416057
