#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.241636,0.160887,0.159832
0.187523,0.241636,0.225759
0.144758,0.187523,0.177311
0.160067,0.144758,0.146012
0.177751,0.160067,0.159324
0.205506,0.177751,0.177108
0.230085,0.205506,0.20274
0.251025,0.230085,0.226671
0.239618,0.251025,0.24721
0.248605,0.239618,0.237532
0.236671,0.248605,0.246245
0.184039,0.236671,0.234347
0.194387,0.184039,0.18791
0.191912,0.194387,0.196703
0.160524,0.191912,0.19321
0.132745,0.160524,0.164608
0.120443,0.132745,0.140671
0.106367,0.120443,0.131604
0.110567,0.106367,0.118695
0.119354,0.110567,0.121302
0.140931,0.119354,0.13017
0.117823,0.140931,0.150279
0.142372,0.117823,0.130697
0.164326,0.142372,0.153244
