#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.162731,0.157273,0.159534
0.120681,0.162731,0.171674
0.163342,0.120681,0.131466
0.157989,0.163342,0.176203
0.149405,0.157989,0.17444
0.154912,0.149405,0.157572
0.147372,0.154912,0.16402
0.151105,0.147372,0.158142
0.153108,0.151105,0.156164
0.116894,0.153108,0.160893
0.167706,0.116894,0.126187
0.139996,0.167706,0.178135
0.163501,0.139996,0.151775
0.175669,0.163501,0.174891
0.206316,0.175669,0.181978
0.173472,0.206316,0.208474
0.21164,0.173472,0.177902
0.236556,0.21164,0.214412
0.135911,0.236556,0.237357
0.109632,0.135911,0.143268
0.199934,0.109632,0.12179
0.259361,0.199934,0.205752
0.219145,0.259361,0.257847
0.279769,0.219145,0.219265
