#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.147174,0.176852,0.173963
0.137233,0.147174,0.154785
0.145031,0.137233,0.146258
0.143242,0.145031,0.157922
0.199974,0.143242,0.157873
0.267244,0.199974,0.198486
0.227013,0.267244,0.265796
0.228002,0.227013,0.221622
0.156438,0.228002,0.223927
0.140344,0.156438,0.15676
0.252486,0.140344,0.140712
0.17626,0.252486,0.244433
0.149982,0.17626,0.172491
0.18889,0.149982,0.150337
0.207151,0.18889,0.188209
0.158382,0.207151,0.205031
0.14269,0.158382,0.160906
0.213171,0.14269,0.147622
0.205725,0.213171,0.213249
0.170708,0.205725,0.204173
0.222087,0.170708,0.169273
0.12591,0.222087,0.216871
0.120025,0.12591,0.128072
0.177826,0.120025,0.122563
