#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.873588,0.906452,0.787996
0.889901,0.873588,0.77984
0.861997,0.889901,0.789506
0.719958,0.861997,0.77876
0.564454,0.719958,0.705966
0.500664,0.564454,0.591967
0.498168,0.500664,0.536641
0.537897,0.498168,0.52474
0.552212,0.537897,0.560723
0.637971,0.552212,0.574545
0.753836,0.637971,0.643172
0.804261,0.753836,0.720682
0.793559,0.804261,0.74867
0.782098,0.793559,0.743428
0.713238,0.782098,0.738373
0.644134,0.713238,0.697797
0.594062,0.644134,0.649861
0.620714,0.594062,0.612202
0.624864,0.620714,0.633158
0.604903,0.624864,0.635183
0.546013,0.604903,0.619839
0.534711,0.546013,0.57037
0.566725,0.534711,0.559917
0.589311,0.566725,0.586534
