#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0773444,0.119126,0.132447
0.0497935,0.0773444,0.0923484
0.0353942,0.0497935,0.0643974
0.0330383,0.0353942,0.055341
0.0301306,0.0330383,0.0527027
0.0300908,0.0301306,0.0420333
0.0311744,0.0300908,0.0474192
0.0244146,0.0311744,0.0466422
0.0245339,0.0244146,0.0415384
0.0118196,0.0245339,0.0419093
-0.000352898,0.0118196,0.0303038
0.000810175,-0.000352898,0.0226688
0.0121477,0.000810175,0.0230271
0.00768921,0.0121477,0.0312531
0.00353396,0.00768921,0.0270903
-0.000442366,0.00353396,0.0226328
0.00370792,-0.000442366,0.0192991
0.00583525,0.00370792,0.0196126
0.00583028,0.00583525,0.02137
0.00531833,0.00583028,0.0221514
0.00565135,0.00531833,0.0226703
0.0265071,0.00565135,0.0223996
0.0351109,0.0265071,0.0436622
0.0267358,0.0351109,0.0489898
