#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0796507,0.0572242,0.0770808
0.0883042,0.0796507,0.0947714
0.0769567,0.0883042,0.0981736
0.0629551,0.0769567,0.0922835
0.0883191,0.0629551,0.0831358
0.0889255,0.0883191,0.0997061
0.0947607,0.0889255,0.105467
0.0914504,0.0947607,0.106566
0.0550422,0.0914504,0.102547
0.033242,0.0550422,0.0709288
0.0864353,0.033242,0.0510245
0.0898599,0.0864353,0.0987302
0.103533,0.0898599,0.0996593
0.120264,0.103533,0.11178
0.145692,0.120264,0.127074
0.194984,0.145692,0.152381
0.176742,0.194984,0.197084
0.184969,0.176742,0.181265
0.176921,0.184969,0.189146
0.191594,0.176921,0.180041
0.204204,0.191594,0.192614
0.210308,0.204204,0.205811
0.188681,0.210308,0.211572
0.172682,0.188681,0.191596
