#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0286196,0.0197921,0.0445763
0.0313682,0.0286196,0.0494241
0.0252148,0.0313682,0.0490903
0.020319,0.0252148,0.0487636
0.0289029,0.020319,0.0478482
0.0372283,0.0289029,0.0478058
0.0373128,0.0372283,0.0594246
0.0308165,0.0373128,0.0551983
0.0257268,0.0308165,0.0491857
0.014613,0.0257268,0.0442248
0.0157959,0.014613,0.0345497
0.013604,0.0157959,0.0347025
0.0161389,0.013604,0.0338988
0.00925489,0.0161389,0.0363285
0.00580046,0.00925489,0.0274537
0.00580543,0.00580046,0.0222337
0.0131517,0.00580543,0.0242452
0.0147422,0.0131517,0.0345931
0.0082459,0.0147422,0.037612
0.00712259,0.0082459,0.0321345
0.00755998,0.00712259,0.0317549
0.00336993,0.00755998,0.0321709
0.00433916,0.00336993,0.0257049
0.00453301,0.00433916,0.0212757
