#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.353082,0.374157,0.370174
0.358326,0.353082,0.352197
0.398,0.358326,0.358473
0.490941,0.398,0.399481
0.441993,0.490941,0.488966
0.504585,0.441993,0.438167
0.473739,0.504585,0.503386
0.48026,0.473739,0.472887
0.437843,0.48026,0.480036
0.440596,0.437843,0.438994
0.500042,0.440596,0.43945
0.525525,0.500042,0.497039
0.476035,0.525525,0.520517
0.57019,0.476035,0.47564
0.563614,0.57019,0.564653
0.492562,0.563614,0.557429
0.36776,0.492562,0.491693
0.350861,0.36776,0.372991
0.42068,0.350861,0.355804
0.336924,0.42068,0.418882
0.256423,0.336924,0.338309
0.439423,0.256423,0.265734
0.28204,0.439423,0.437575
0.256826,0.28204,0.287585
