#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.18465,0.21491,0.212522
0.190824,0.18465,0.186094
0.200257,0.190824,0.193909
0.22243,0.200257,0.204973
0.242605,0.22243,0.228566
0.232565,0.242605,0.248935
0.180679,0.232565,0.236922
0.165062,0.180679,0.184369
0.196773,0.165062,0.168559
0.188085,0.196773,0.198918
0.231616,0.188085,0.190217
0.21823,0.231616,0.234128
0.222137,0.21823,0.219388
0.218996,0.222137,0.223481
0.261195,0.218996,0.22025
0.261856,0.261195,0.263242
0.198632,0.261856,0.265791
0.262467,0.198632,0.202274
0.358187,0.262467,0.266917
0.362551,0.358187,0.363263
0.323071,0.362551,0.36647
0.313926,0.323071,0.32599
0.311371,0.313926,0.316825
0.325089,0.311371,0.313529
