#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.233862,0.213971,0.210644
0.132645,0.233862,0.222171
0.0572739,0.132645,0.123755
0.0957747,0.0572739,0.0582842
0.196654,0.0957747,0.0992862
0.153083,0.196654,0.189677
0.23936,0.153083,0.149124
0.159619,0.23936,0.223846
0.225954,0.159619,0.148745
0.178915,0.225954,0.214438
0.173273,0.178915,0.175858
0.100661,0.173273,0.171116
0.202261,0.100661,0.108265
0.18643,0.202261,0.200695
0.132745,0.18643,0.184531
0.156866,0.132745,0.136474
0.278432,0.156866,0.158382
0.170092,0.278432,0.265848
0.165902,0.170092,0.169579
0.138287,0.165902,0.166517
0.123196,0.138287,0.141024
0.169441,0.123196,0.126242
0.256105,0.169441,0.172196
0.267701,0.256105,0.24832
