#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00583028,0.00582531,0.0084608
0.00712259,0.00583028,0.0188279
0.0173417,0.00712259,0.0228556
0.0248371,0.0173417,0.044149
0.0126745,0.0248371,0.0515426
0.0134897,0.0126745,0.02735
0.0121626,0.0134897,0.0334727
0.0896362,0.0121626,0.0210657
0.0924047,0.0896362,0.094204
0.060614,0.0924047,0.0953507
0.0503353,0.060614,0.0652385
0.0378446,0.0503353,0.0571739
0.0300013,0.0378446,0.0442275
0.0726424,0.0300013,0.0365253
0.0883489,0.0726424,0.0768505
0.0886869,0.0883489,0.0905769
0.103712,0.0886869,0.091461
0.124668,0.103712,0.106715
0.229578,0.124668,0.127605
0.216302,0.229578,0.225572
0.203608,0.216302,0.211882
0.159063,0.203608,0.201463
0.173805,0.159063,0.159736
0.183636,0.173805,0.173044
