#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.0120758
0.00587004,0.00587004,0.00976494
0.00587004,0.00587004,0.00801575
0.131149,0.00587004,0.0119287
0.337391,0.131149,0.147061
0.250349,0.337391,0.319806
0.118186,0.250349,0.241433
0.0442018,0.118186,0.123172
0.00894672,0.0442018,0.0541791
0.0258014,0.00894672,0.0243714
0.0274863,0.0258014,0.0433159
0.00655596,0.0274863,0.0431687
0.00587004,0.00655596,0.026989
0.00587004,0.00587004,0.0125933
0.00587004,0.00587004,0.0111566
0.00587004,0.00587004,0.0100103
0.00587004,0.00587004,0.0115179
0.00587004,0.00587004,0.0117574
0.00587004,0.00587004,0.0125815
0.00587004,0.00587004,0.0130132
0.00587004,0.00587004,0.0134393
0.0617572,0.00587004,0.0148217
0.0922606,0.0617572,0.0788596
0.056429,0.0922606,0.0989101
