#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.883176,0.94284,0.804876
0.918545,0.883176,0.786383
0.956584,0.918545,0.803267
0.854944,0.956584,0.819081
0.795612,0.854944,0.779457
0.759721,0.795612,0.749918
0.721101,0.759721,0.730147
0.74982,0.721101,0.701894
0.716478,0.74982,0.717899
0.574737,0.716478,0.698041
0.710196,0.574737,0.593937
0.826538,0.710196,0.69405
0.683211,0.826538,0.759835
0.82616,0.683211,0.674882
0.750774,0.82616,0.760271
0.813481,0.750774,0.717429
0.825459,0.813481,0.753519
0.864278,0.825459,0.760274
0.816612,0.864278,0.779699
0.807834,0.816612,0.756375
0.73306,0.807834,0.751999
0.746281,0.73306,0.708917
0.776526,0.746281,0.717192
0.681884,0.776526,0.734746
