#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00580543,0.00580046,0.0202729
0.00580046,0.00580543,0.0158249
0.00580543,0.00580046,0.0149749
0.00580046,0.00580543,0.0183864
0.00580046,0.00580046,0.0199779
0.00579549,0.00580046,0.0138142
0.00580046,0.00579549,0.0182019
0.00580046,0.00580046,0.0152758
0.00579549,0.00580046,0.0148784
0.00520898,0.00579549,0.0157682
0.00579052,0.00520898,0.0156515
0.0200655,0.00579052,0.0165521
0.00471691,0.0200655,0.0328898
0.00580046,0.00471691,0.0161644
0.00579052,0.00580046,0.0153669
0.00579052,0.00579052,0.0167407
0.00578555,0.00579052,0.0159153
0.00578555,0.00578555,0.0135834
0.00579052,0.00578555,0.0154056
0.00579549,0.00579052,0.0158634
0.00537797,0.00579549,0.0158011
0.00580543,0.00537797,0.0188769
0.00549726,0.00580543,0.0183334
0.00580543,0.00549726,0.018647
