#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.132571,0.123768,0.13838
0.116814,0.132571,0.143077
0.103359,0.116814,0.138459
0.124911,0.103359,0.118301
0.147099,0.124911,0.140552
0.151423,0.147099,0.162406
0.125239,0.151423,0.166853
0.143605,0.125239,0.139417
0.11592,0.143605,0.153839
0.0960232,0.11592,0.130312
0.124936,0.0960232,0.111776
0.116059,0.124936,0.142179
0.116839,0.116059,0.133219
0.14525,0.116839,0.135346
0.15777,0.14525,0.157509
0.136085,0.15777,0.16503
0.0794867,0.136085,0.141021
0.0735321,0.0794867,0.0840218
0.0753413,0.0735321,0.0832607
0.128619,0.0753413,0.0892971
0.149659,0.128619,0.14284
0.113181,0.149659,0.159846
0.0895467,0.113181,0.121122
0.0977926,0.0895467,0.0985149
