#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.533587,0.547664,0.533246
0.447933,0.533587,0.523973
0.451457,0.447933,0.445572
0.502165,0.451457,0.456451
0.493312,0.502165,0.506124
0.537027,0.493312,0.492575
0.600106,0.537027,0.538839
0.556595,0.600106,0.593735
0.560487,0.556595,0.555205
0.532902,0.560487,0.559531
0.682526,0.532902,0.533848
0.711697,0.682526,0.666807
0.613164,0.711697,0.690678
0.647792,0.613164,0.609062
0.564369,0.647792,0.639389
0.43657,0.564369,0.564548
0.460125,0.43657,0.444321
0.478426,0.460125,0.464787
0.4652,0.478426,0.480273
0.439165,0.4652,0.468217
0.401807,0.439165,0.44443
0.284138,0.401807,0.409693
0.254127,0.284138,0.298869
0.337043,0.254127,0.271314
