#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0885924,0.071027,0.0781822
0.0791686,0.0885924,0.0926725
0.091187,0.0791686,0.0848171
0.110731,0.091187,0.0971789
0.0967737,0.110731,0.117607
0.0833586,0.0967737,0.0997787
0.0838706,0.0833586,0.0889413
0.0673837,0.0838706,0.0890899
0.0953571,0.0673837,0.073457
0.102892,0.0953571,0.101322
0.11842,0.102892,0.106796
0.113976,0.11842,0.119803
0.104309,0.113976,0.113684
0.131765,0.104309,0.105636
0.141438,0.131765,0.135159
0.156672,0.141438,0.145817
0.178149,0.156672,0.158795
0.224682,0.178149,0.174666
0.202643,0.224682,0.214698
0.123778,0.202643,0.196162
0.0667376,0.123778,0.125396
0.0653856,0.0667376,0.0737956
0.0724784,0.0653856,0.0748949
0.0914106,0.0724784,0.0829262
