#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.732061,0.723198,0.681324
0.795513,0.732061,0.691465
0.569474,0.795513,0.747653
0.760327,0.569474,0.571027
0.752648,0.760327,0.732932
0.789817,0.752648,0.725313
0.808461,0.789817,0.758019
0.78757,0.808461,0.770847
0.674757,0.78757,0.757452
0.721061,0.674757,0.672684
0.766674,0.721061,0.708154
0.660616,0.766674,0.740195
0.753384,0.660616,0.659749
0.809579,0.753384,0.731773
0.859755,0.809579,0.771896
0.925046,0.859755,0.804155
0.722244,0.925046,0.841173
0.807541,0.722244,0.713177
0.651103,0.807541,0.774342
0.658623,0.651103,0.656257
0.742702,0.658623,0.662781
0.65826,0.742702,0.725021
0.750536,0.65826,0.661976
0.786715,0.750536,0.731863
