#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.258028,0.201833,0.201102
0.249499,0.258028,0.247612
0.180242,0.249499,0.239473
0.178035,0.180242,0.185343
0.174943,0.178035,0.181899
0.201346,0.174943,0.170454
0.169222,0.201346,0.19857
0.181961,0.169222,0.16978
0.197842,0.181961,0.182548
0.158958,0.197842,0.196771
0.142606,0.158958,0.164051
0.171186,0.142606,0.149491
0.149788,0.171186,0.174852
0.159038,0.149788,0.154056
0.120771,0.159038,0.159954
0.139658,0.120771,0.1275
0.126079,0.139658,0.146503
0.130269,0.126079,0.132677
0.184869,0.130269,0.137608
0.23179,0.184869,0.185575
0.20485,0.23179,0.227525
0.176728,0.20485,0.203085
0.154331,0.176728,0.179505
0.134216,0.154331,0.160226
