#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.164908,0.054575,0.0586037
0.152462,0.164908,0.165461
0.208628,0.152462,0.152257
0.132188,0.208628,0.207508
0.294998,0.132188,0.132481
0.276961,0.294998,0.292952
0.173199,0.276961,0.275572
0.134454,0.173199,0.173527
0.164923,0.134454,0.13528
0.0875586,0.164923,0.166219
0.175823,0.0875586,0.0915036
0.150424,0.175823,0.177325
0.132407,0.150424,0.152982
0.0840992,0.132407,0.134311
0.0594709,0.0840992,0.0883265
0.0876033,0.0594709,0.0660072
0.109563,0.0876033,0.0897609
0.155226,0.109563,0.110914
0.147387,0.155226,0.154056
0.0850485,0.147387,0.146227
0.0650079,0.0850485,0.0890058
0.119906,0.0650079,0.0696193
0.176206,0.119906,0.124209
0.120761,0.176206,0.178279
