#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0305282,0.0303294,0.0413004
0.0268451,0.0305282,0.0394689
0.0290768,0.0268451,0.0281392
0.0342312,0.0290768,0.0317603
0.032576,0.0342312,0.0394045
0.0413289,0.032576,0.0334614
0.0427256,0.0413289,0.0437391
0.0496543,0.0427256,0.0448453
0.044167,0.0496543,0.0503732
0.0375663,0.044167,0.0438141
0.0256125,0.0375663,0.0372009
0.0277995,0.0256125,0.0267673
0.0428995,0.0277995,0.0299759
0.0515232,0.0428995,0.0438475
0.0676024,0.0515232,0.0519857
0.10577,0.0676024,0.0671529
0.0916641,0.10577,0.103029
0.0653757,0.0916641,0.0883567
0.0740441,0.0653757,0.0660324
0.13097,0.0740441,0.0766902
0.107366,0.13097,0.1326
0.0781099,0.107366,0.10601
0.0894722,0.0781099,0.077395
0.138953,0.0894722,0.0905155
