#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0652862,0.0571795,0.0702921
0.0799588,0.0652862,0.071581
0.109518,0.0799588,0.0797832
0.161419,0.109518,0.108758
0.244584,0.161419,0.159516
0.441312,0.244584,0.233423
0.619556,0.441312,0.42502
0.667749,0.619556,0.592583
0.622916,0.667749,0.637478
0.677933,0.622916,0.601097
0.794225,0.677933,0.651959
0.862399,0.794225,0.745153
0.887589,0.862399,0.794551
0.836533,0.887589,0.811438
0.900512,0.836533,0.779815
0.882067,0.900512,0.820609
0.912312,0.882067,0.809586
1.00401,0.912312,0.828174
0.974298,1.00401,0.875041
0.979109,0.974298,0.86124
0.99078,0.979109,0.864267
0.963592,0.99078,0.86965
0.929028,0.963592,0.856624
0.93622,0.929028,0.839013
