#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.987509,0.948353,0.834071
1.0141,0.987509,0.851602
0.915399,1.0141,0.859946
0.918943,0.915399,0.810382
0.908316,0.918943,0.819887
0.907705,0.908316,0.813834
0.954536,0.907705,0.816684
0.997853,0.954536,0.843404
0.968398,0.997853,0.86335
1.01477,0.968398,0.850341
1.0232,1.01477,0.871949
1.02301,1.0232,0.875293
1.02397,1.02301,0.875786
1.02487,1.02397,0.876233
1.0142,1.02487,0.8768
0.999488,1.0142,0.872633
1.00847,0.999488,0.867476
0.99573,1.00847,0.872896
0.984398,0.99573,0.869047
0.964839,0.984398,0.865471
0.993832,0.964839,0.857928
0.942994,0.993832,0.871994
1.02385,0.942994,0.849712
1.02469,1.02385,0.886655
