#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.450433,0.390027,0.384473
0.44833,0.450433,0.444738
0.467456,0.44833,0.442334
0.517185,0.467456,0.467431
0.610813,0.517185,0.517298
0.401111,0.610813,0.600133
0.561382,0.401111,0.409617
0.483471,0.561382,0.5595
0.47276,0.483471,0.483773
0.398139,0.47276,0.475527
0.444473,0.398139,0.402413
0.42732,0.444473,0.448331
0.505062,0.42732,0.430964
0.60877,0.505062,0.506653
0.507423,0.60877,0.60115
0.514784,0.507423,0.509699
0.540586,0.514784,0.517348
0.509466,0.540586,0.539491
0.555313,0.509466,0.510261
0.415913,0.555313,0.553607
0.337058,0.415913,0.421124
0.370926,0.337058,0.34616
0.421545,0.370926,0.375911
0.312305,0.421545,0.422696
