#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.150787,0.168695,0.159953
0.105939,0.150787,0.154213
0.0917138,0.105939,0.105993
0.0950341,0.0917138,0.0971193
0.0941295,0.0950341,0.100905
0.0788107,0.0941295,0.0930568
0.0628259,0.0788107,0.0840549
0.0636609,0.0628259,0.0668509
0.0425019,0.0636609,0.0658308
0.067001,0.0425019,0.0448765
0.0716384,0.067001,0.068348
0.0682138,0.0716384,0.0711901
0.0855356,0.0682138,0.0683148
0.116183,0.0855356,0.0854882
0.143769,0.116183,0.113646
0.17639,0.143769,0.139886
0.2066,0.17639,0.170001
0.178085,0.2066,0.198434
0.143302,0.178085,0.169467
0.186698,0.143302,0.138059
0.242342,0.186698,0.179682
0.231854,0.242342,0.232935
0.187901,0.231854,0.222371
0.149351,0.187901,0.180426
