#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.369117,0.340994,0.323907
0.299258,0.369117,0.344903
0.305153,0.299258,0.287812
0.364122,0.305153,0.293279
0.428488,0.364122,0.350263
0.424189,0.428488,0.403358
0.45084,0.424189,0.400855
0.418731,0.45084,0.422126
0.458867,0.418731,0.394587
0.325457,0.458867,0.428506
0.219036,0.325457,0.319083
0.366274,0.219036,0.225938
0.311247,0.366274,0.357388
0.279197,0.311247,0.30566
0.282528,0.279197,0.278853
0.295933,0.282528,0.280896
0.166424,0.295933,0.290762
0.322276,0.166424,0.179075
0.320059,0.322276,0.317233
0.313697,0.320059,0.312356
0.241263,0.313697,0.307541
0.18221,0.241263,0.243143
0.16619,0.18221,0.189451
0.196157,0.16619,0.182006
