#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0406281,0.027367,0.0286368
0.0603606,0.0406281,0.0404776
0.0370891,0.0603606,0.0613998
0.0557083,0.0370891,0.04222
0.0585464,0.0557083,0.0657359
0.0617423,0.0585464,0.066202
0.0711463,0.0617423,0.0700575
0.0508373,0.0711463,0.0687612
0.0434562,0.0508373,0.0495916
0.0321237,0.0434562,0.0448737
0.058278,0.0321237,0.033676
0.0625823,0.058278,0.0576115
0.0624332,0.0625823,0.0605184
0.0111834,0.0624332,0.0617053
0.0044336,0.0111834,0.0212053
0.00452307,0.0044336,0.0268366
0.00586507,0.00452307,0.0269868
0.00583028,0.00586507,0.0235949
0.039972,0.00583028,0.0238924
0.0876928,0.039972,0.0479435
0.0914355,0.0876928,0.0889256
0.0647047,0.0914355,0.0938232
0.0920021,0.0647047,0.0689108
0.0490827,0.0920021,0.0948439
