#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.266935,0.314776,0.299233
0.30822,0.266935,0.261661
0.416306,0.30822,0.292633
0.409576,0.416306,0.394293
0.442893,0.409576,0.39229
0.444722,0.442893,0.414804
0.465006,0.444722,0.417153
0.526808,0.465006,0.438154
0.486244,0.526808,0.486564
0.479107,0.486244,0.457165
0.422827,0.479107,0.449146
0.419358,0.422827,0.400722
0.336183,0.419358,0.397087
0.359549,0.336183,0.326978
0.381165,0.359549,0.346478
0.466015,0.381165,0.367203
0.394436,0.466015,0.436839
0.387199,0.394436,0.376812
0.302827,0.387199,0.371015
0.302255,0.302827,0.298569
0.296837,0.302255,0.299037
0.322599,0.296837,0.294453
0.380956,0.322599,0.315351
0.388308,0.380956,0.366549
