#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0119091,0.0249812,0.0395322
0.016283,0.0119091,0.017162
0.0189571,0.016283,0.0142978
0.02603,0.0189571,0.0205915
0.0336496,0.02603,0.0305584
0.040469,0.0336496,0.0395055
0.0488044,0.040469,0.0486917
0.0598983,0.0488044,0.0520513
0.0465031,0.0598983,0.0642589
0.0718521,0.0465031,0.0511386
0.101545,0.0718521,0.075724
0.12685,0.101545,0.102392
0.101675,0.12685,0.125811
0.10333,0.101675,0.10367
0.11593,0.10333,0.104391
0.152974,0.11593,0.116304
0.245478,0.152974,0.150418
0.223444,0.245478,0.235181
0.234971,0.223444,0.212614
0.265613,0.234971,0.223925
0.319577,0.265613,0.252931
0.491637,0.319577,0.307333
0.552932,0.491637,0.477859
0.401608,0.552932,0.536111
