#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.171399,0.171121,0.172407
0.138888,0.171399,0.170497
0.138321,0.138888,0.141471
0.130572,0.138321,0.141884
0.136949,0.130572,0.139218
0.141845,0.136949,0.141596
0.152159,0.141845,0.146209
0.125378,0.152159,0.154512
0.158103,0.125378,0.128533
0.150051,0.158103,0.15952
0.171434,0.150051,0.152023
0.155628,0.171434,0.171947
0.143819,0.155628,0.155884
0.137104,0.143819,0.145105
0.139241,0.137104,0.13956
0.146175,0.139241,0.142119
0.150797,0.146175,0.148367
0.159739,0.150797,0.153014
0.161463,0.159739,0.161051
0.164709,0.161463,0.162379
0.152109,0.164709,0.164747
0.144887,0.152109,0.152977
0.127406,0.144887,0.146756
0.0665934,0.127406,0.130736
