#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0319708,0.0215067,-0.0186758
0.0219304,0.0319708,-0.000767401
0.0456107,0.0219304,-0.0091562
0.0375793,0.0456107,0.0157849
0.0373002,0.0375793,0.00863295
0.0528095,0.0373002,0.00641396
0.0396084,0.0528095,0.0203934
0.0452717,0.0396084,0.00739737
0.0350169,0.0452717,0.00956468
0.0299418,0.0350169,-0.00438255
0.025131,0.0299418,-0.0122392
0.035665,0.025131,-0.0147062
0.0433573,0.035665,0.000727931
0.0401767,0.0433573,0.0154689
0.0432078,0.0401767,0.0147858
0.0545793,0.0432078,0.0155088
0.0586074,0.0545793,0.0278412
0.068244,0.0586074,0.0286554
0.0657514,0.068244,0.032584
0.0965058,0.0657514,0.0243378
0.0512541,0.0965058,0.04505
0.0118202,0.0512541,0.0128178
0.00408298,0.0118202,-0.0354519
0.00904337,0.00408298,-0.0442406
