#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.285684,0.294582,0.214331
0.296936,0.285684,0.212486
0.201915,0.296936,0.20751
0.16124,0.201915,0.199682
0.162711,0.16124,0.202782
0.17672,0.162711,0.209786
0.17481,0.17672,0.213335
0.231962,0.17481,0.218742
0.326459,0.231962,0.201769
0.31916,0.326459,0.179563
0.377927,0.31916,0.166327
0.39051,0.377927,0.155099
0.395595,0.39051,0.148142
0.33776,0.395595,0.143668
0.338643,0.33776,0.146471
0.310172,0.338643,0.140618
0.265717,0.310172,0.147605
0.259875,0.265717,0.164697
0.255263,0.259875,0.174777
0.251549,0.255263,0.178981
0.248852,0.251549,0.178228
0.265074,0.248852,0.175107
0.329081,0.265074,0.170163
0.322764,0.329081,0.157666
