#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00588766,0.00438209,0.0207632
0.00575804,0.00588766,-0.0704816
0.00588766,0.00575804,-0.0723882
0.00588766,0.00588766,-0.0618726
0.00573312,0.00588766,-0.0642795
0.0058727,0.00573312,-0.0622596
0.00588268,0.0058727,-0.0585289
0.00671024,0.00588268,-0.0641166
0.0192683,0.00671024,-0.0292188
0.0131961,0.0192683,0.0198235
0.0315371,0.0131961,0.0211936
0.0224888,0.0315371,0.0562461
0.0506658,0.0224888,0.0852923
0.0273594,0.0506658,0.0274736
0.0188196,0.0273594,0.015273
0.0233163,0.0188196,0.0232064
0.0922284,0.0233163,0.00631265
0.0741117,0.0922284,0.00128897
0.0861912,0.0741117,0.00140527
0.0459248,0.0861912,0.00448682
0.00738326,0.0459248,0.0115664
0.00580291,0.00738326,0.00977562
0.00565335,0.00580291,0.00531295
0.00565335,0.00565335,0.02843
