#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.172527,0.126826,0.159523
0.197708,0.172527,0.175037
0.187727,0.197708,0.180132
0.1647,0.187727,0.181581
0.122095,0.1647,0.1693
0.119403,0.122095,0.135272
0.0677505,0.119403,0.142819
0.04413,0.0677505,0.125495
0.0572065,0.04413,0.113778
0.0583531,0.0572065,0.120447
0.0456356,0.0583531,0.124878
0.043472,0.0456356,0.121507
0.0371406,0.043472,0.116589
0.0274492,0.0371406,0.110524
0.0342442,0.0274492,0.102982
0.0681343,0.0342442,0.10299
0.0806076,0.0681343,0.118466
0.0431479,0.0806076,0.132832
0.0246674,0.0431479,0.123894
0.0270254,0.0246674,0.111165
0.0228328,0.0270254,0.115605
0.0265169,0.0228328,0.114807
0.0183908,0.0265169,0.115364
0.0195823,0.0183908,0.110678
