#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0837833,0.0986545,0.0589085
0.062481,0.0837833,0.0568766
0.0436016,0.062481,0.0351926
0.075049,0.0436016,0.0158056
0.0676707,0.075049,0.0516235
0.0528892,0.0676707,0.0439545
0.088634,0.0528892,0.0290354
0.104487,0.088634,0.0579411
0.0690068,0.104487,0.0721801
0.105434,0.0690068,0.038013
0.106048,0.105434,0.0656698
0.0848601,0.106048,0.0690425
0.0752933,0.0848601,0.050495
0.101222,0.0752933,0.0439351
0.0932853,0.101222,0.0698193
0.0742862,0.0932853,0.0611999
0.0762455,0.0742862,0.0438927
0.102877,0.0762455,0.0434347
0.120395,0.102877,0.0656073
0.0824721,0.120395,0.0815803
0.0957979,0.0824721,0.0477081
0.0836038,0.0957979,0.0552485
0.0548186,0.0836038,0.044147
0.104477,0.0548186,0.0160859
