#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0521963,0.0261679,0.0130441
0.0884944,0.0521963,0.0125325
0.0311283,0.0884944,0.00569987
0.118332,0.0311283,0.00801827
0.109064,0.118332,0.00910234
0.0878313,0.109064,0.0440809
0.0504464,0.0878313,0.0465201
0.0674813,0.0504464,0.0833693
0.00634132,0.0674813,0.0960668
0.12742,0.00634132,0.0850483
0.0833944,0.12742,0.0774987
0.15945,0.0833944,0.0839546
0.116751,0.15945,0.0664487
0.0645998,0.116751,0.0705382
0.206651,0.0645998,0.0370116
0.100903,0.206651,0.036388
0.0856827,0.100903,0.0424432
0.127829,0.0856827,0.0796023
0.0851243,0.127829,0.094207
0.12042,0.0851243,0.130901
0.138632,0.12042,0.152397
0.123636,0.138632,0.183896
0.19028,0.123636,0.172997
0.131822,0.19028,0.180107
