#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00579294,0.00487564,-0.0161798
0.00586772,0.00579294,-0.0540304
0.0058727,0.00586772,-0.0331798
0.00586772,0.0058727,0.0345409
0.00586772,0.00586772,0.0139839
0.00586772,0.00586772,0.00765124
0.00586772,0.00586772,-0.141651
0.00586772,0.00586772,-0.103916
0.00586273,0.00586772,-0.108316
0.00586772,0.00586273,-0.120603
0.00586772,0.00586772,-0.082895
0.00586772,0.00586772,-0.0767504
0.00586772,0.00586772,-0.0447593
0.00582285,0.00586772,-0.0748267
0.00317066,0.00582285,-0.0899495
0.00467124,0.00317066,-0.0406764
0.00586273,0.00467124,0.0144801
0.00560848,0.00586273,-0.0251261
0.0058727,0.00560848,-0.0107954
0.00586273,0.0058727,-0.0460141
0.00563341,0.00586273,-0.0520604
0.0058727,0.00563341,-0.032409
0.00586273,0.0058727,0.0379427
0.00563839,0.00586273,-0.01186
