#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.190419,0.215032,0.1718
0.195719,0.190419,0.156962
0.249256,0.195719,0.139356
0.203177,0.249256,0.157231
0.148612,0.203177,0.145174
0.172048,0.148612,0.123048
0.164271,0.172048,0.134339
0.124468,0.164271,0.138965
0.142416,0.124468,0.116887
0.129185,0.142416,0.118107
0.155328,0.129185,0.1165
0.158483,0.155328,0.127668
0.143178,0.158483,0.136617
0.248299,0.143178,0.128531
0.28534,0.248299,0.175554
0.299084,0.28534,0.185513
0.314673,0.299084,0.185979
0.397649,0.314673,0.187524
0.25309,0.397649,0.227052
0.199348,0.25309,0.17666
0.184596,0.199348,0.154946
0.141154,0.184596,0.146955
0.118695,0.141154,0.124457
0.139499,0.118695,0.106777
