#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0582983,0.04755,0.287522
0.0535623,0.0582983,0.330358
0.0324096,0.0535623,0.327161
0.0457004,0.0324096,0.321619
0.0306647,0.0457004,0.29442
0.0195873,0.0306647,0.259717
0.0213172,0.0195873,0.217081
0.0384468,0.0213172,0.183862
0.0379433,0.0384468,0.146049
0.0368265,0.0379433,0.114304
0.0410142,0.0368265,0.140154
0.0553869,0.0410142,0.208412
0.0502271,0.0553869,0.266502
0.0427042,0.0502271,0.314088
0.0331773,0.0427042,0.31861
0.00842519,0.0331773,0.304054
0,0.00842519,0.293422
0.00583781,0,0.282892
0.00588766,0.00583781,0.213939
0.00588766,0.00588766,0.17663
0.00585775,0.00588766,0.13851
0.00588766,0.00585775,0.135979
0.00587769,0.00588766,0.131655
0.00582784,0.00587769,0.102137
