#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0372403,0.0330477,-0.00466078
0.0296228,0.0372403,-0.00365667
0.00773721,0.0296228,-0.00925104
0.0123885,0.00773721,-0.0292845
0.0147266,0.0123885,-0.0252519
0.0234759,0.0147266,-0.0209792
0.033616,0.0234759,0.0282832
0.0331873,0.033616,0.0399725
0.0186949,0.0331873,0.00443371
0.0151055,0.0186949,-0.0140855
0.00687475,0.0151055,-0.0179933
0.00441699,0.00687475,-0.0239613
0.00571317,0.00441699,-0.0302732
0.0159979,0.00571317,-0.0316273
0.0130865,0.0159979,-0.00144292
0.0246325,0.0130865,-0.00334497
0.0262228,0.0246325,0.00288851
0.0232316,0.0262228,0.00470358
0.045501,0.0232316,0.000210335
0.040406,0.045501,0.0221106
0.0376142,0.040406,0.0186849
0.0414729,0.0376142,0.0125247
0.0219204,0.0414729,0.0148374
0.0143727,0.0219204,-0.0109672
