#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.333757,0.25986,0.338046
0.216562,0.333757,0.321663
0.228128,0.216562,0.314896
0.124055,0.228128,0.302871
0.186805,0.124055,0.321925
0.126767,0.186805,0.339339
0.0972137,0.126767,0.347272
0.137759,0.0972137,0.345013
0.199338,0.137759,0.35471
0.190105,0.199338,0.357171
0.121044,0.190105,0.346378
0.120515,0.121044,0.350188
0.123277,0.120515,0.308445
0.0865601,0.123277,0.320122
0.115824,0.0865601,0.34639
0.156928,0.115824,0.387601
0.0196521,0.156928,0.366783
0.102942,0.0196521,0.370865
0.0993325,0.102942,0.361291
0.0628649,0.0993325,0.342546
0.0551725,0.0628649,0.354808
0.0645948,0.0551725,0.373368
0.100968,0.0645948,0.346297
0.293341,0.100968,0.341574
