Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-04-27T10:50:00+02:00,-0.31,-0.99000001,0.5,0.5,12.0,12.0,12.0,0.0,981.08002,961.32001,1083.51,26.799999,671.21002,163.96001,1352.89,301.23001,37.709999,-10.17,121.68,32.82,5.98,-1.48,15.51,5.4000001,39.66,0.64999998,122.09,31.540001,1.0,-1.0,0.95999998,0.009999999800000001,979.83002,960.06,1082.34,26.809999,29.709999,29.049999,30.4,0.33000001,26.34,25.700001,27.0,0.34,43.68,42.099998,45.200001,0.76999998,54.880001,53.150002,56.799999,1.0599999,50.880001,48.700001,53.5,1.4299998999999999,42.130001,41.799999,42.599998,0.13,42.240002,42.0,42.599998,0.15000001000000002,352.73001,325.98001,17.559999,24.35,19.91,19.799999,20.0,0.029999999000000003,4.02,2.8199999,6.0500002,0.5,4.3200002,2.99,6.79,0.56999999,4.1700001,2.9300001,6.4200001,0.51999998,30.719999,311.07001,76.870003,18.790001,,,,,,,,,13.16,-65.779999,59.310001,19.83,5.0500002,4.6999998,5.5,0.23,49.990002,49.959999,50.009998,0.009999999800000001,698.40997,697.0,700.31,0.63,9.3199997,9.1199999,10.31,0.25999999,17.879999,17.700001,17.950001,0.059999999000000005
R80711,10,2017-04-27T11:00:00+02:00,36.830002,0.5,45.0,16.950001,12.18,12.0,13.0,0.34999999,214.00999,2.7,973.95001,368.89001,13.57,-9.1899996,232.58,57.400002,-2.8099999,-30.5,0.0,6.3099999,0.82999998,-11.0,15.54,3.04,3.0599999,0.0,33.790001,7.0599999,1.0,1.0,0.99000001,0.0,211.95,0.0,972.71997,369.42999,30.67,30.1,31.0,0.22,27.549999,26.9,28.299999,0.38999999,45.5,44.5,46.0,0.2,50.900002,49.200001,53.400002,1.38,47.299999,46.400002,48.700001,0.63999999,41.299999,40.0,42.150002,0.56,42.02,41.75,42.299999,0.1,17.559999,17.559999,17.559999,0.0,19.92,19.700001,20.0,0.07,0.81,0.0,4.0300002,1.13,1.28,0.0,4.7800002,1.28,1.04,0.0,4.3800001,1.17,72.169998,316.10001,161.52,332.72,,,,,,,,,54.610001,-61.459999,143.96001,332.72,5.6900001,5.5,5.9000001,0.15000001000000002,49.990002,49.970001,50.009998,0.009999999800000001,700.04999,698.46997,701.46997,0.47000000000000003,2.02,0.0,9.2600002,3.52,17.9,17.700001,17.950001,0.009999999800000001
R80711,10,2017-04-27T11:10:00+02:00,45.0,45.0,45.0,0.0,12.86,12.0,13.0,0.28,2.74,2.6900001,2.79,0.02,-8.8400002,-9.1099997,-8.5,0.09000000400000001,0.0,-0.12,0.0,0.009999999800000001,0.009999999800000001,-0.31999999,2.02,0.09000000400000001,0.009999999800000001,0.0,2.02,0.09000000400000001,1.0,1.0,1.0,0.0,1.1799998999999999,-0.47999999,12.1,2.71,31.0,30.9,31.0,0.0,28.5,28.1,28.700001,0.14,45.349998,45.099998,45.599998,0.07,48.650002,48.099998,49.200001,0.34,45.650002,45.099998,46.400002,0.34,38.389999,35.599998,40.0,1.23,41.720001,41.450001,42.299999,0.2,17.559999,17.559999,17.559999,0.0,19.77,19.65,20.0,0.1,0.18000001000000002,0.0,2.04,0.5,0.34999999,0.0,2.54,0.72000003,0.25999999,0.0,2.1600001,0.56999999,131.78999,72.720001,189.73,25.969999,,,,,,,,,114.23,55.16,172.17,25.969999,6.52,5.9000001,7.0,0.31999999,49.959999,49.939999,49.990002,0.009999999800000001,699.39001,698.42999,700.46002,0.37,0.0,0.0,0.0,0.0,17.67,17.6,17.9,0.07
R80711,10,2017-04-27T11:20:00+02:00,45.0,45.0,45.0,0.0,12.05,12.0,13.0,0.18000001000000002,2.75,2.6700001,2.8399999,0.029999999000000003,-8.7799997,-9.3400002,-8.1800003,0.16,0.0,-0.07,0.0,0.009999999800000001,0.0,0.0,0.19,0.009999999800000001,0.0,0.0,0.19,0.009999999800000001,1.0,1.0,1.0,0.0,1.75,-1.01,15.57,4.1999998,31.0,30.799999,31.0,0.02,28.700001,28.700001,28.799999,0.0,45.02,44.799999,45.299999,0.1,47.5,46.799999,48.150002,0.40000001,44.82,44.400002,45.200001,0.23,33.029999,30.9,35.5,1.3200001000000001,41.279999,41.0,42.0,0.22,17.559999,17.559999,17.559999,0.0,20.02,19.9,20.200001,0.059999999000000005,1.78,0.0,3.3199999,0.81,1.97,0.0,3.8299999,0.85000002,1.88,0.0,3.4100001,0.79000002,136.62,89.900002,171.96001,13.83,,,,,,,,,119.06,72.339996,154.39999,13.83,6.9899998,6.4000001,7.5,0.30000001,49.98,49.959999,50.0,0.009999999800000001,699.59003,698.48999,700.77002,0.52999997,0.0,0.0,0.0,0.0,17.360001,17.200001,17.6,0.13
R80711,10,2017-04-27T11:30:00+02:00,45.0,45.0,45.0,0.0,12.0,12.0,12.54,0.02,2.76,2.7,2.8099999,0.02,-8.6899996,-8.9899998,-8.4099998,0.11,-1.15,-8.6899996,0.0,2.75,0.0,-2.9300001,0.34,0.12,1.15,0.0,10.13,2.76,1.0,-1.0,1.0,0.0,0.41000000000000003,-4.0900002,9.8299999,1.55,30.82,30.75,31.0,0.050000001,28.629999,28.6,28.700001,0.039999999,44.689999,44.5,44.799999,0.11,45.799999,44.5,46.799999,0.73000002,43.950001,43.400002,44.400002,0.28999999,34.459999,29.6,38.799999,3.71,40.91,40.400002,41.200001,0.14,20.09,17.559999,58.07,8.0,19.719999,19.4,20.200001,0.23,2.5300000000000002,1.02,4.27,0.64999998,2.77,1.46,4.3899999,0.52999997,2.6500000999999997,1.25,4.3299999,0.57999998,183.17999,107.94,173.19,14.6,,,,,,,,,125.01,85.120003,155.63,14.22,6.4499998,6.1500001,6.8000001999999995,0.17,49.970001,49.939999,50.0,0.009999999800000001,699.56,698.33002,700.73999,0.52999997,0.0,0.0,0.0,0.0,17.110001,16.9,17.200001,0.07
R80711,10,2017-04-27T11:40:00+02:00,45.0,45.0,45.0,0.0,12.0,12.0,12.0,0.0,98.32,2.71,149.98,45.470001,-8.4700003,-8.8199997,-8.1199999,0.14,-3.01,-9.4300003,-0.009999999800000001,3.9200001,0.0,-0.38999999,0.059999999000000005,0.02,3.01,0.009999999800000001,9.4300003,3.9200001,1.0,1.0,1.0,0.0,96.139999,0.0,148.12,46.029999,30.74,30.700001,30.799999,0.039999999,28.6,28.6,28.700001,0.009999999800000001,44.220001,43.799999,44.5,0.23,43.59,42.5,44.5,0.70999998,42.91,42.200001,43.400002,0.38999999,37.970001,36.099998,39.450001,1.21,40.25,39.599998,41.0,0.31999999,149.86,58.169998,165.73,31.33,20.08,19.700001,20.5,0.20999999,2.8099999,1.5,4.5999999,0.56999999,2.9100001,1.71,4.5500001999999995,0.55000001,2.8599999,1.79,4.4200001,0.55000001,180.50999,125.54,222.38,10.94,,,,,,,,,14.78,-40.200001,95.610001,31.91,6.6999998,6.1500001,7.1999998,0.28,49.990002,49.959999,50.02,0.02,694.59003,692.34003,700.97998,1.4299998999999999,0.8899999900000001,0.0,1.4100000000000001,0.47999999,16.870001,16.799999,17.1,0.050000001
R80711,10,2017-04-27T11:50:00+02:00,45.0,45.0,45.0,0.0,12.0,12.0,12.0,0.0,90.07,56.43,129.42999,19.08,-8.0799999,-8.4499998,-7.75,0.13,-0.16,-0.44,-0.009999999800000001,0.07,0.0,-0.19,0.0,0.009999999800000001,0.16,0.009999999800000001,0.44,0.07,1.0,1.0,1.0,0.0,88.199997,54.389999,127.72,19.1,30.700001,30.6,30.700001,0.0,28.6,28.5,28.6,0.02,43.490002,43.200001,43.900002,0.17,41.790001,41.099998,42.5,0.40000001,41.630001,41.099998,42.200001,0.31,39.18,39.0,39.450001,0.079999998,39.860001,39.599998,40.200001,0.16,165.73,165.73,165.73,0.0,20.559999,20.4,20.6,0.050000001,1.5899999999999999,0.0,3.4100001,0.89999998,1.9,0.0,3.7199999999999998,0.9400000000000001,1.74,0.0,3.5599999,0.9100000300000001,186.3,119.54,244.83,14.84,,,,,,,,,20.57,-46.200001,79.099998,14.84,7.8600001,7.1999998,8.6999998,0.47999999,49.990002,49.959999,50.009998,0.009999999800000001,701.04999,699.56,702.58002,0.62,0.83999997,0.51999998,1.21,0.18000001000000002,16.790001,16.6,16.85,0.029999999000000003
R80711,10,2017-04-27T12:00:00+02:00,45.0,45.0,45.0,0.0,12.0,12.0,12.0,0.0,75.400002,41.889999,111.21,14.35,-7.9699998,-8.2399998,-7.75,0.079999998,-0.19,-0.68000001,0.0,0.09000000400000001,0.0,-0.25999999,0.0,0.009999999800000001,0.19,0.0,0.68000001,0.09000000400000001,1.0,1.0,1.0,0.0,73.43,39.84,109.17,14.36,30.549999,30.5,30.700001,0.07,28.49,28.35,28.6,0.09000000400000001,42.98,42.599998,43.299999,0.15000001000000002,40.549999,40.0,41.099998,0.31,40.669998,40.25,41.099998,0.23999999,38.900002,38.700001,39.200001,0.11,39.549999,39.25,39.799999,0.09000000400000001,165.73,165.73,165.73,0.0,20.58,20.5,20.6,0.039999999,1.9500000000000002,0.69999999,3.77,0.57999998,2.22,0.69999999,4.3899999,0.63,2.0899999,0.72000003,3.75,0.58999997,205.94,142.7,341.39999,153.53999,,,,,,,,,40.209999,-23.030001,175.67,153.53999,8.1899996,7.5999999,8.8000002,0.30000001,50.009998,49.98,50.029999,0.009999999800000001,702.07001,700.63,703.37,0.52999997,0.69999999,0.38,1.03,0.14,16.610001,16.549999,16.799999,0.039999999
R80711,10,2017-04-27T12:10:00+02:00,45.0,45.0,45.0,0.0,12.0,12.0,12.0,0.0,35.490002,2.8299999,83.57,23.18,-7.96,-8.2200003,-7.7399998,0.079999998,-2.2,-8.8199997,0.0,3.51,0.0,-1.87,0.0,0.079999998,2.2,0.0,8.9399996,3.51,1.0,-1.0,1.0,0.0,33.169998,0.0,81.269997,23.57,30.440001,30.200001,30.5,0.050000001,28.290001,28.1,28.4,0.07,42.529999,42.299999,42.799999,0.079999998,39.57,39.200001,40.0,0.25999999,39.93,39.599998,40.299999,0.19,38.130001,36.900002,38.950001,0.73000002,39.32,39.200001,39.5,0.059999999000000005,175.25,165.73,246.95,21.459999,20.18,19.6,20.5,0.31,2.4100001,0.0,5.1599998,1.12,2.6900001,0.0,4.9699998,1.0700001,2.55,0.0,5.04,1.0700001,318.23999,181.81,311.41,296.66,,,,,,,,,71.290001,16.08,145.67,290.67001,7.0,6.1999998,7.5999999,0.44999999,49.970001,49.939999,50.02,0.009999999800000001,701.35999,699.40002,703.46997,0.98000002,0.27000001,0.0,0.76999998,0.25999999,16.52,16.4,16.6,0.029999999000000003
R80711,10,2017-04-27T12:20:00+02:00,45.0,45.0,45.0,0.0,12.0,12.0,12.0,0.0,43.849998,2.8099999,107.07,41.779999,-7.9400001,-8.1800003,-7.6599998,0.079999998,-2.22,-11.18,0.0,3.6099999,0.0,-1.12,0.1,0.050000001,2.22,0.0,11.5,3.6099999,1.0,-1.0,1.0,0.0,48.060001,0.0,105.36,37.799999,30.190001,30.1,30.4,0.039999999,28.09,27.9,28.299999,0.050000001,42.139999,41.900002,42.400002,0.13,38.740002,38.299999,39.200001,0.2,39.34,39.099998,39.700001,0.19,37.639999,35.700001,38.400002,0.70999998,39.119999,38.900002,39.299999,0.13,275.92001,247.38,322.67999,11.78,19.84,18.799999,20.200001,0.25,2.71,0.0,7.6999998,2.05,2.7,0.0,7.7800002,2.3499999,2.7,0.0,7.6799998,2.1800001,19.049999,226.08,101.62,62.73,,,,,,,,,56.369999,-47.209999,179.55,57.380001,6.3899999,5.1999998,7.0,0.52999997,49.98,49.950001,50.02,0.02,701.53003,699.95001,703.27002,0.63999999,0.44999999,0.0,1.0,0.37,16.33,16.299999,16.5,0.07
R80711,10,2017-04-27T12:30:00+02:00,15.33,-0.99000001,45.0,20.85,12.0,12.0,12.0,0.0,793.28003,14.26,1328.85,496.81,921.59998,-13.46,2141.97,852.10999,96.809998,-22.610001,271.75,98.529999,17.17,-1.8599999999999999,89.440002,16.99,105.1,0.47000000000000003,273.47,92.870003,0.99000001,1.0,0.33000001,0.029999999000000003,791.44,8.0200005,1327.46,497.35001,29.889999,29.4,30.200001,0.19,27.440001,26.9,27.9,0.28999999,41.689999,40.849998,42.5,0.28,41.049999,38.0,47.0,3.1300001,40.599998,38.799999,45.849998,2.1500001,37.82,34.200001,39.849998,1.38,39.189999,38.599998,40.200001,0.41999999,51.16,322.67999,65.849998,29.620001,19.17,18.299999,19.9,0.51999998,5.5599999,3.5999999,8.6099997,1.04,5.7399998,3.8299999,8.6000004,1.11,5.6500001,3.8,8.5100002,1.05,82.040001,356.32999,103.86,11.95,,,,,,,,,16.190001,-69.519997,99.379997,28.530001,4.9499998,4.5999999,5.25,0.16,49.970001,49.950001,50.0,0.009999999800000001,703.54999,700.33002,706.57001,1.75,7.5100002,0.0,12.67,4.7600002,16.24,16.200001,16.299999,0.039999999
