#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0150756,0.029867,0.0188098
0.00739323,0.0150756,0.0045356
0.0055686,0.00739323,0.00374869
0.00564837,0.0055686,0.0521143
0.00584279,0.00564837,0.052371
0.00584279,0.00584279,0.0537894
0.00584279,0.00584279,0.0431796
0.00584778,0.00584279,0.0321104
0.00583282,0.00584778,0.032946
0.00586772,0.00583282,0.0310751
0.00588766,0.00586772,0.0330476
0.00588268,0.00588766,0.0327229
0.00583781,0.00588268,0.032031
0.00586273,0.00583781,0.0303193
0.00583781,0.00586273,0.0335759
0.00588766,0.00583781,0.0310358
0.00588766,0.00588766,0.0310413
0.00585276,0.00588766,0.0305313
0.00588766,0.00585276,0.0305449
0.00588766,0.00588766,0.0315472
0.00585276,0.00588766,0.0317827
0.00588766,0.00585276,0.0304139
0.00588766,0.00588766,0.0295735
0.00584778,0.00588766,0.0478423
