#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00579294,0.00487564,0.207246
0.00586772,0.00579294,0.21734
0.0058727,0.00586772,0.227196
0.00586772,0.0058727,0.281548
0.00586772,0.00586772,0.281734
0.00586772,0.00586772,0.287065
0.00586772,0.00586772,0.195796
0.00586772,0.00586772,0.220667
0.00586273,0.00586772,0.22414
0.00586772,0.00586273,0.21885
0.00586772,0.00586772,0.242463
0.00586772,0.00586772,0.246383
0.00586772,0.00586772,0.27024
0.00582285,0.00586772,0.258841
0.00317066,0.00582285,0.252793
0.00467124,0.00317066,0.188922
0.00586273,0.00467124,0.231945
0.00560848,0.00586273,0.212124
0.0058727,0.00560848,0.199491
0.00586273,0.0058727,0.192171
0.00563341,0.00586273,0.207103
0.0058727,0.00563341,0.191655
0.00586273,0.0058727,0.249642
0.00563839,0.00586273,0.234407
