#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00588766,0.00588268,0.367009
0.00585775,0.00588766,0.352649
0.00588766,0.00585775,0.348911
0.00585775,0.00588766,0.349127
0.00585775,0.00585775,0.3474
0.00588766,0.00585775,0.342717
0.00588766,0.00588766,0.340729
0.00585276,0.00588766,0.342779
0.00587769,0.00585276,0.342004
0.0046513,0.00587769,0.334008
0.0015604,0.0046513,0.314326
0.00545394,0.0015604,0.312988
0.00574309,0.00545394,0.319139
0.00535922,0.00574309,0.310254
0.0058079,0.00535922,0.293473
0.00586772,0.0058079,0.304097
0.00577798,0.00586772,0.303996
0.00586772,0.00577798,0.313609
0.00237301,0.00586772,0.318598
0.00320057,0.00237301,0.328239
0.0058727,0.00320057,0.31057
0.00211876,0.0058727,0.309992
0.00242286,0.00211876,0.308997
0.00231319,0.00242286,0.320374
