#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0521963,0.0261679,0.0604271
0.0884944,0.0521963,0.0384053
0.0311283,0.0884944,0.0326901
0.118332,0.0311283,0.0317952
0.109064,0.118332,0.0279241
0.0878313,0.109064,0.0382975
0.0504464,0.0878313,0.0278668
0.0674813,0.0504464,0.029044
0.00634132,0.0674813,0.0308176
0.12742,0.00634132,0.0564991
0.0833944,0.12742,0.0346128
0.15945,0.0833944,0.0377973
0.116751,0.15945,0.0305828
0.0645998,0.116751,0.0332871
0.206651,0.0645998,0.0351454
0.100903,0.206651,0.0283592
0.0856827,0.100903,0.0331552
0.127829,0.0856827,0.0369782
0.0851243,0.127829,0.0390979
0.12042,0.0851243,0.0468344
0.138632,0.12042,0.0471914
0.123636,0.138632,0.0514124
0.19028,0.123636,0.056541
0.131822,0.19028,0.0524695
