#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.270274,0.232949,0.339927
0.33451,0.270274,0.324935
0.359696,0.33451,0.323129
0.252018,0.359696,0.323455
0.206891,0.252018,0.323514
0.266136,0.206891,0.316787
0.266884,0.266136,0.320385
0.307629,0.266884,0.314105
0.366735,0.307629,0.310476
0.357402,0.366735,0.311713
0.385495,0.357402,0.314823
0.414459,0.385495,0.316625
0.409679,0.414459,0.32511
0.357587,0.409679,0.331942
0.32076,0.357587,0.331931
0.268549,0.32076,0.330022
0.238657,0.268549,0.325502
0.234918,0.238657,0.323126
0.184871,0.234918,0.327679
0.134848,0.184871,0.32189
0.0860765,0.134848,0.316076
0.0465579,0.0860765,0.313477
0.0694953,0.0465579,0.311684
0.0449377,0.0694953,0.29891
