#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0372403,0.0330477,0.0993947
0.0296228,0.0372403,0.0774846
0.00773721,0.0296228,0.0699879
0.0123885,0.00773721,0.0861322
0.0147266,0.0123885,0.0960669
0.0234759,0.0147266,0.105955
0.033616,0.0234759,0.110681
0.0331873,0.033616,0.0888505
0.0186949,0.0331873,0.0667603
0.0151055,0.0186949,0.0499696
0.00687475,0.0151055,0.0259079
0.00441699,0.00687475,0.0439712
0.00571317,0.00441699,0.103297
0.0159979,0.00571317,0.0941409
0.0130865,0.0159979,0.0398966
0.0246325,0.0130865,0.0480087
0.0262228,0.0246325,0.0535688
0.0232316,0.0262228,0.0587705
0.045501,0.0232316,0.0618621
0.040406,0.045501,0.0546785
0.0376142,0.040406,0.0572657
0.0414729,0.0376142,0.0455536
0.0219204,0.0414729,0.044611
0.0143727,0.0219204,0.0211201
