#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.571118,0.727044,0.310648
0.616639,0.571118,0.331757
0.45496,0.616639,0.361773
0.361002,0.45496,0.366453
0.404763,0.361002,0.357852
0.492953,0.404763,0.375808
0.522426,0.492953,0.403135
0.524057,0.522426,0.409731
0.5637,0.524057,0.41372
0.614605,0.5637,0.417757
0.710532,0.614605,0.430161
0.781055,0.710532,0.440292
0.561481,0.781055,0.443452
0.526275,0.561481,0.419336
0.667878,0.526275,0.410372
0.666482,0.667878,0.429709
0.646187,0.666482,0.432433
0.442771,0.646187,0.437408
0.401458,0.442771,0.406362
0.488716,0.401458,0.390355
0.536036,0.488716,0.407327
0.452368,0.536036,0.423855
0.524296,0.452368,0.415521
0.624047,0.524296,0.423246
