#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.157925,0.144509,0.343849
0.111606,0.157925,0.320974
0.160906,0.111606,0.314837
0.141483,0.160906,0.310505
0.16287,0.141483,0.300019
0.0836337,0.16287,0.299105
0.0742314,0.0836337,0.301832
0.0742563,0.0742314,0.298824
0.0924079,0.0742563,0.309111
0.065891,0.0924079,0.309937
0.0383969,0.065891,0.310856
0.185259,0.0383969,0.315504
0.171729,0.185259,0.301864
0.101735,0.171729,0.303571
0.106028,0.101735,0.305586
0.205724,0.106028,0.300738
0.118351,0.205724,0.289473
0.0395635,0.118351,0.305574
0.0578297,0.0395635,0.308152
0.0762704,0.0578297,0.297308
0.114019,0.0762704,0.297425
0.0728953,0.114019,0.298565
0.200006,0.0728953,0.305921
0.188176,0.200006,0.304777
