#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00583781,0.00582285,-0.0323308
0.00583781,0.00583781,-0.0354144
0.00584778,0.00583781,-0.0366484
0.00584778,0.00584778,-0.0292705
0.00542901,0.00584778,-0.0273196
0.00565834,0.00542901,-0.0446232
0.00555863,0.00565834,-0.0501551
0.00563839,0.00555863,-0.0509564
0.00554866,0.00563839,-0.0471512
0.00583781,0.00554866,-0.0456635
0.00583781,0.00583781,-0.0432332
0.00567329,0.00583781,-0.0344343
0.00575804,0.00567329,-0.0322848
0.00584279,0.00575804,-0.0314375
0.00583282,0.00584279,-0.0312805
0.0043472,0.00583282,-0.024107
0.00412784,0.0043472,-0.0420853
0.0047211,0.00412784,-0.0518298
0.00585276,0.0047211,-0.0223524
0.0053642,0.00585276,-0.112445
0.00484573,0.0053642,-0.0790794
0.00552872,0.00484573,-0.0623684
0.00586273,0.00552872,-0.0754819
0.00576801,0.00586273,-0.058697
