#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.333757,0.25986,0.337403
0.216562,0.333757,0.323084
0.228128,0.216562,0.31176
0.124055,0.228128,0.307232
0.186805,0.124055,0.314165
0.126767,0.186805,0.322207
0.0972137,0.126767,0.328321
0.137759,0.0972137,0.323527
0.199338,0.137759,0.319977
0.190105,0.199338,0.329863
0.121044,0.190105,0.321072
0.120515,0.121044,0.3252
0.123277,0.120515,0.303403
0.0865601,0.123277,0.314004
0.115824,0.0865601,0.30555
0.156928,0.115824,0.304718
0.0196521,0.156928,0.308473
0.102942,0.0196521,0.334867
0.0993325,0.102942,0.313394
0.0628649,0.0993325,0.313083
0.0551725,0.0628649,0.31471
0.0645948,0.0551725,0.313727
0.100968,0.0645948,0.306799
0.293341,0.100968,0.303221
