#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0185803,0.0255747,0.0596965
0.0150706,0.0185803,0.0671898
0.0027519,0.0150706,0.0664235
0.00387359,0.0027519,0.115289
0.152212,0.00387359,0.184441
0.0687824,0.152212,0.160238
0.0725115,0.0687824,0.163498
0.055332,0.0725115,0.151044
0.0853138,0.055332,0.137646
0.0965058,0.0853138,0.146068
0.0947011,0.0965058,0.151258
0.0598188,0.0947011,0.158072
0.0413582,0.0598188,0.152895
0.0487016,0.0413582,0.124907
0.0943721,0.0487016,0.116982
0.12392,0.0943721,0.119296
0.0836237,0.12392,0.14463
0.133891,0.0836237,0.150817
0.118162,0.133891,0.150341
0.107144,0.118162,0.162859
0.131453,0.107144,0.169477
0.119757,0.131453,0.181836
0.131219,0.119757,0.183351
0.105684,0.131219,0.186959
