#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00584279,0.00585775,0.082662
0.0161524,0.00584279,0.0716576
0.0382823,0.0161524,0.0449706
0.052306,0.0382823,0.0264556
0.025799,0.052306,0.0265481
0.0139041,0.025799,0.026234
0.00584279,0.0139041,0.0187491
0.00583282,0.00584279,0.0490963
0.00583282,0.00583282,0.0494537
0.00583781,0.00583282,0.0494016
0.00583781,0.00583781,0.0501002
0.00519969,0.00583781,0.048082
0.0481033,0.00519969,0.0443783
0.0528942,0.0481033,-0.000978641
0.0645848,0.0528942,-0.00535027
0.0435119,0.0645848,-0.00827968
0.0326788,0.0435119,-0.00647269
0.0537218,0.0326788,-0.00941737
0.0401169,0.0537218,-0.0131632
0.0397479,0.0401169,-0.0131945
0.0345782,0.0397479,-0.0171771
0.0323796,0.0345782,-0.0188497
0.0391298,0.0323796,-0.0161077
0.0527945,0.0391298,-0.0139792
