#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00537916,0.00578297,0.0766487
0.0140935,0.00537916,0.0659742
0.0225336,0.0140935,0.0331428
0.0236952,0.0225336,0.017166
0.0133906,0.0236952,0.0162466
0.00746801,0.0133906,0.0145579
0.00513488,0.00746801,0.000968849
0.0269706,0.00513488,0.0160707
0.0429186,0.0269706,0.00358904
0.0449925,0.0429186,0.00500883
0.056718,0.0449925,0.00100833
0.0266914,0.056718,0.000472231
0.0197618,0.0266914,0.00159118
0.0312181,0.0197618,-0.0014462
0.019348,0.0312181,-0.00196165
0.0718684,0.019348,-0.00638064
0.0702581,0.0718684,-0.00783879
0.043457,0.0702581,-0.00326662
0.0502071,0.043457,0.00504854
0.0611399,0.0502071,0.00525313
0.0359591,0.0611399,0.0101654
0.0622317,0.0359591,0.0142012
0.0231518,0.0622317,0.0167235
0.0796604,0.0231518,0.016826
