date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.023882,-0.042598,-0.021895
2020-01-03,8,0.042514,-0.116712,-0.081645
2020-01-06,8,-0.013294,0.062583,0.013499
2020-01-07,8,0.005759,-0.175504,-0.040960
2020-01-08,8,0.007576,-0.039286,-0.015744
2020-01-09,8,0.093230,-0.394986,-0.176086
2020-01-10,8,0.111336,-0.090571,-0.025738
2020-01-13,8,0.116992,0.037507,0.011100
2020-01-14,8,0.115541,0.178216,0.095606
2020-01-15,8,0.076000,0.220360,0.071211
2020-01-16,8,0.085225,0.283457,0.133499
2020-01-17,8,0.132552,-0.257498,-0.136272
2020-01-21,8,0.118863,-0.079864,-0.024615
2020-01-22,8,0.127560,0.276960,0.124994
2020-01-23,8,0.112398,0.056667,0.015180
2020-01-24,8,-0.027115,0.207263,0.051342
2020-01-27,8,-0.011350,-0.091686,-0.030248
2020-01-28,8,-0.049390,-0.065613,-0.013729
2020-01-29,8,-0.057476,0.252876,0.041056
2020-01-30,8,-0.048368,-0.200908,-0.043907
2020-01-31,8,-0.044466,-0.150477,-0.047755
2020-02-03,8,-0.049937,0.179173,0.041032
2020-02-04,8,-0.015881,0.298730,0.092629
2020-02-05,8,-0.048208,0.207248,0.057551
2020-02-06,8,-0.039513,-0.174164,-0.061261
2020-02-07,8,-0.068884,-0.152834,-0.039559
2020-02-10,8,-0.075536,0.181748,0.045576
2020-02-11,8,-0.078471,0.292082,0.071885
2020-02-12,8,-0.053891,0.140071,0.036164
2020-02-13,8,-0.072897,-0.361833,-0.074818
2020-02-14,8,-0.038364,-0.294916,-0.079277
2020-02-18,8,-0.066898,-0.299837,-0.073891
2020-02-19,8,-0.042478,0.152690,0.050860
2020-02-20,8,-0.084732,-0.110657,-0.016625
2020-02-21,8,-0.013198,-0.070072,-0.038382
2020-02-24,8,-0.068158,-0.328434,-0.069770
2020-02-25,8,-0.060810,-0.026371,-0.003933
2020-02-26,8,-0.062744,-0.046056,0.011379
2020-02-27,8,-0.065745,-0.041790,-0.003890
2020-02-28,8,-0.057787,-0.161671,-0.023865
2020-03-02,8,-0.074717,-0.120597,-0.027290
2020-03-03,8,0.270009,-0.326553,-0.200372
2020-03-04,8,0.007247,0.014361,-0.020129
2020-03-05,8,0.186092,-0.261083,-0.138788
2020-03-06,8,-0.004753,-0.052778,0.007992
2020-03-09,8,-0.027200,0.368889,0.119990
2020-03-10,8,0.032576,-0.488593,-0.208580
2020-03-11,8,0.226538,0.240436,0.127637
2020-03-12,8,-0.028383,-0.123862,-0.041741
2020-03-13,8,-0.000757,-0.493253,-0.173413
2020-03-16,8,0.162732,-0.083956,0.038626
2020-03-17,8,-0.058755,-0.138555,-0.035974
2020-03-18,8,0.141770,-0.011718,-0.039715
2020-03-19,8,0.021528,-0.050906,-0.007159
2020-03-20,8,0.064118,-0.108013,-0.042032
2020-03-23,8,0.060863,-0.031218,-0.025320
2020-03-24,8,-0.015702,-0.037127,0.002092
2020-03-25,8,0.122552,-0.074775,-0.061375
2020-03-26,8,0.033904,0.093470,0.025100
2020-03-27,8,0.034919,0.097980,0.062487
2020-03-30,8,0.019525,-0.101959,-0.023938
2020-03-31,8,0.040686,0.073055,0.037635
2020-04-01,8,-0.013683,-0.203309,-0.077695
2020-04-02,8,0.021343,0.133564,0.065600
2020-04-03,8,-0.022586,-0.058702,-0.021297
2020-04-06,8,0.026934,0.304334,0.128666
2020-04-07,8,0.029927,-0.050147,-0.016881
2020-04-08,8,0.025361,-0.030544,-0.032281
2020-04-09,8,0.008794,0.033286,0.040180
2020-04-13,8,0.041399,-0.198790,-0.095522
2020-04-14,8,-0.003468,0.133324,0.039784
2020-04-15,8,-0.040545,-0.137131,-0.039208
2020-04-16,8,-0.016038,0.165530,0.050336
2020-04-17,8,-0.002202,0.128803,0.056867
2020-04-20,8,0.014258,-0.173915,-0.064430
2020-04-21,8,-0.043395,0.200235,0.051585
2020-04-22,8,-0.035143,-0.155797,-0.059340
2020-04-23,8,-0.041408,-0.251405,-0.072479
2020-04-24,8,0.003790,0.212877,0.060048
2020-04-27,8,-0.005512,0.214565,0.082113
2020-04-28,8,-0.062858,0.036128,0.021395
2020-04-29,8,0.027541,0.211027,0.097245
2020-04-30,8,-0.036072,0.039187,0.016444
2020-05-01,8,-0.072826,0.165886,0.055160
2020-05-04,8,-0.044502,-0.156469,-0.030732
2020-05-05,8,-0.019951,-0.066378,-0.011633
2020-05-06,8,-0.016958,-0.028337,-0.004154
2020-05-07,8,-0.029662,0.054703,0.017071
2020-05-08,8,-0.020147,0.161276,0.061645
2020-05-11,8,0.085728,-0.043172,-0.009928
2020-05-12,8,-0.010060,-0.262590,-0.074130
2020-05-13,8,-0.044150,-0.096491,-0.040216
2020-05-14,8,-0.037863,0.131640,0.045558
2020-05-15,8,0.025234,-0.220547,-0.087803
2020-05-18,8,-0.040175,0.255356,0.085738
2020-05-19,8,-0.090856,0.180761,0.054430
2020-05-20,8,-0.073854,0.360344,0.093613
2020-05-21,8,-0.024881,0.257973,0.086543
2020-05-22,8,-0.003667,-0.397810,-0.129964
2020-05-26,8,-0.093480,0.032951,0.006987
2020-05-27,8,-0.023727,-0.176705,-0.051934
2020-05-28,8,-0.043852,0.240753,0.068319
2020-05-29,8,-0.035075,0.206562,0.066999
2020-06-01,8,0.024922,0.485445,0.203205
