generation,val_ic,val_spread
0,0.04710119341854388,0.13582527647058823
1,0.029260645434644454,0.13718542970588235
2,0.030091095261634056,0.10317618235294121
3,0.03552009038909681,0.14002190088235295
4,0.08622837370242216,0.2603410617647059
5,0.059213332391780255,0.21755214764705882
6,0.132823953110656,0.37043836588235296
7,0.10446437398488809,0.3067468297058824
8,0.05415154297012922,0.15965950088235295
9,0.06878045335781373,0.21156062588235294
10,0.06087988136431043,0.1341604567647059
11,0.03161076195183956,0.088034045
12,0.06582303509639151,0.19529318529411763
13,0.047759339029729536,0.198192715
14,0.03024362686250972,0.14508092205882347
15,0.028557305275051206,0.11916553852941177
16,0.0945159240166655,0.19386518235294115
17,0.053515994633147414,0.12176573970588238
18,0.03842384012428502,0.09780925941176469
19,0.0014038556599110233,-0.019296434705882368
20,0.030788786102676376,0.07837343058823532
21,-0.0014885954381752716,-0.0020305576470588216
22,0.001855801143987007,0.012889942941176477
23,0.016301108678765625,0.05821852029411762
24,0.04181343125485489,0.14787162764705886
25,0.011123508226820152,0.05515443882352941
26,0.057772756161288054,0.13414348794117648
27,0.060865758067933054,0.13865655529411766
28,0.061749876421156695,0.2199755497058824
29,0.03138478920980157,0.14165155441176472
30,-0.022182049290304356,-0.041214318823529425
31,0.01551302874090812,0.04522536676470589
32,0.029644799096109037,0.06995585882352941
33,0.02094202386837088,0.07987352176470588
34,-0.04909822752630464,-0.10838004647058824
35,0.028410422992726503,0.09643634764705884
36,0.05383518113127604,0.08187364235294116
37,0.009496504484146589,0.0363711879411765
38,-0.015501730103806222,-0.09357462382352942
39,-0.01144834404349975,-0.09027549176470587
40,0.10504907845491138,0.19409796764705883
41,0.08570581173645929,0.18570626617647046
42,0.07156839206270744,0.1143213723529412
43,0.005906362545017994,0.004779505294117659
44,0.03998305204434716,0.11788728235294121
45,0.013651578278370192,0.03904881235294114
46,0.05710048725372501,0.08989203911764705
47,0.05583221523903678,0.10494360647058824
48,0.010137702139679405,0.016567512941176494
49,0.010019066450109457,0.06886597823529414
50,-0.022198997245957218,-0.024859154411764686
51,-0.006685968505049079,0.029247832352941178
52,-0.006621001341713158,0.04236651617647063
53,0.04432455335075207,0.13989226176470584
54,0.008637808064402236,0.0405219344117647
55,-0.04712661535202317,-0.12571129941176473
56,0.012736388673116309,0.05421849676470586
57,0.030175835039898305,0.1273804614705882
58,0.013171386201539443,0.11047851529411765
59,0.043748322858555184,0.18069201911764698
60,0.04214391639008544,0.14292968500000003
61,0.02709978108890613,0.1532917744117647
62,0.031633359226043364,0.19729326411764708
63,0.004468610973801286,0.02999356705882354
64,-0.017781230139114475,-0.05333115823529413
65,0.0434658569310077,0.050263888235294145
66,0.04190664501094556,0.0710869267647059
67,0.0400790904597133,0.09775396647058826
68,0.009160370030365086,-0.005226537352941185
69,-0.012284443189040324,-0.06289256470588234
70,-0.01584633853541416,-0.08331607735294116
71,0.030766188828472565,0.12339877705882353
72,0.048736671139043855,0.1123380544117647
73,0.016332179930795852,0.04442206441176473
74,0.06615634489089753,0.20716402970588238
75,0.06529199915260221,0.18689043764705882
76,0.07696631593813995,0.19931524264705883
77,0.07809053032977897,0.2196648867647059
78,0.04114398700656735,0.0969751167647059
79,0.03451168702775229,0.062177985588235306
80,0.012244897959183673,-0.011830272352941177
81,0.13659487324341504,0.3257943891176471
82,0.09957488877904105,0.22644554970588238
83,0.10249558646988206,0.24946783441176468
84,0.11457665419108821,0.2657153199999999
85,0.09644799096109033,0.21610015294117646
86,0.07803403714426946,0.20823440647058822
87,0.0432737801002754,0.17005167617647055
88,0.054134595014476365,0.19910103176470578
89,0.056476237553845066,0.146677245
90,0.037827837017159804,0.13569906352941183
91,0.04221453287197231,0.13676145588235297
92,0.057173928394887365,0.17231503147058824
93,0.04742885389449897,0.14154989088235298
94,0.05584633853541415,0.19471643911764702
95,0.04445731233669939,0.15701936500000002
96,0.03256549678695008,0.02650745617647059
97,0.027885036367488177,0.08916330764705888
98,0.03769507803121247,0.048259770000000014
99,0.04157333521643952,0.08708528705882357
100,0.02515641550737941,0.030628370294117652
101,0.009807217004448837,-0.009895974117647068
102,0.012442624108466915,0.021704347058823535
103,0.017865969917378717,0.03635291205882354
104,0.05518254360567757,0.1641923335294118
105,0.05050208318621568,0.13001509352941182
106,0.041816255914130365,0.058158056764705875
107,0.03115316714921262,0.1125443788235294
108,0.026006637949297366,-0.006243347058823537
109,0.026184591483652285,0.08219609176470592
110,0.029605253866252373,0.08710110500000001
111,0.03994633147376597,0.06992602558823535
112,0.010326954311136213,0.013375363235294101
113,0.02472989195678271,0.030550707941176456
114,0.0321135513028741,0.1322916985294118
115,0.07751994915613303,0.22129358352941175
116,0.1136558152672834,0.30397504147058824
117,0.11083680531035942,0.29193940705882354
118,0.09849021961725866,0.2385672623529412
119,0.13224489795918368,0.3186098782352942
120,0.10521008403361344,0.24799537705882352
121,0.07569804392345175,0.17750851147058824
122,0.08762375538450673,0.2503883191176471
123,-0.039186498128663226,-0.1097139852941176
124,0.03425746769295954,0.039688620294117676
125,0.028435844926205784,0.059716264411764704
126,0.021780947673186918,0.008757182647058815
127,0.023139608784690353,0.13226760852941177
128,-0.021408092648824224,-0.03188923941176477
129,0.04715768660405337,0.16369604470588237
130,0.03849445660617188,0.17388067352941175
131,0.02608572840901066,0.11867868970588237
132,0.008386413388884966,0.05937229558823529
133,-0.01582091660193489,0.017199223235294093
134,-0.016897111785890838,-0.006594427352941169
135,0.005392274556881573,0.05868554
136,0.0019716121742814723,0.016165554411764715
137,-0.010496433867664716,-0.03528055176470589
138,0.025303297789704114,0.1202294082352941
139,0.0232243485629546,0.10072150029411762
140,0.00997387190170186,0.06418936088235293
141,0.04322293623331685,0.23678873499999997
142,0.04429065743944637,0.24495422470588246
143,0.03803121248499399,0.22124501941176467
144,0.02642468752206764,0.1673266670588235
145,0.018484570298707727,0.10930280529411765
146,0.03159663865546218,0.1320530217647059
147,-0.01731516135866111,-0.026832797352941157
148,0.0648880728762093,0.20368868352941175
149,0.08342348704187555,0.22638758264705874
150,0.05299625732646001,0.12337312029411762
151,0.032251959607372364,0.069842715
152,0.008298848951345243,-0.015717925882352962
153,0.024580185015182544,0.020776690588235325
154,0.058413953816820845,0.1731693594117647
155,0.05870489372219478,0.1734226144117647
156,-0.001268272014688226,0.06743119176470584
157,0.06269048795988987,0.16812831617647056
158,0.047055998870136284,0.11562687735294117
159,-0.00011298637101899532,0.027507670294117634
160,0.02511122095897182,0.11768357882352941
161,0.03935315302591624,0.17576630529411763
162,0.03269825577289739,0.1618176579411765
163,0.015281406680319177,0.03559784676470589
164,-0.03301179295247511,-0.04299860529411764
165,-0.013112068356754462,-0.0034356405882352836
166,0.07526304639502861,0.12315831088235296
167,0.06676364663512464,0.13166339117647058
168,0.031189887719793793,0.0518987561764706
169,0.08549961160934963,0.19972980882352942
170,0.07369253583786455,0.15270877
171,0.053095120401101606,0.11844198382352934
172,0.013911446931713867,0.08621595941176473
173,-0.000423698891321231,-0.01047392794117647
174,0.030297295388743734,0.12618980205882352
175,0.014018783984181913,0.047440240000000015
176,0.01681802132617753,0.030508425882352946
177,0.02974366217075066,0.07801375647058824
178,0.03524609843937575,0.08432220911764705
179,-0.004906433161499894,-0.06538921705882353
180,0.013013205282112838,-0.0010842741176470615
181,0.04361556387260787,0.149273415882353
182,0.034582303509639145,0.11308642176470585
183,-0.01875291292987783,-0.035550769705882355
184,0.024746839912435568,0.09054015794117645
185,-0.015272932702492761,-0.0603012332352941
186,-0.010459713297083544,0.0475470811764706
187,0.057719087635054026,0.16382799058823527
188,0.03159663865546219,0.0951796505882353
189,0.032955299766965616,0.14796496499999998
190,0.05075347786173292,0.15638426411764714
191,0.050335428288962626,0.12044089470588236
192,0.04347998022738506,0.07299434088235295
193,0.0032455335075206593,-0.01671307852941176
194,0.012931290163124068,-0.016989112058823527
195,0.09634347856789774,0.2864437385294117
196,0.03986724101405269,0.15064066764705883
197,0.05193418543888144,0.1921959538235294
198,0.04076830732292918,0.16860685117647056
199,0.02553491985029304,0.11804878323529412
200,0.018063696066661947,0.08602192764705881
201,-0.013171386201539443,0.029901894411764718
202,-0.06021043711602287,-0.18780311735294114
203,0.04815761598757149,0.147884834117647
204,0.03174352093778688,0.0859366620588235
205,0.030435703693242007,0.09902774117647055
206,0.03989831226608291,0.14332756676470582
207,0.02772120612951063,0.11339760205882354
208,0.06007485347080007,0.1552805244117647
209,0.027334227808770584,0.10922369352941172
210,0.005056140103100072,-0.05295624205882352
211,0.026749523338747246,0.09660081588235292
212,0.042994138832003384,0.13865095764705881
213,0.04921686321587459,0.15711259852941176
214,0.046626650660264106,0.1610016814705883
215,0.025619659628557303,0.0971140517647059
216,0.04499117293976413,0.13970321617647063
217,0.037624461549325604,0.11435616264705883
218,0.038985947320104505,0.1260125526470588
219,0.0056945130993573964,0.053950752941176475
220,0.0022992726502365623,0.049186015588235286
221,0.021193418543888145,-0.012757000588235286
222,-0.0197132970835393,-0.04364392794117646
223,-0.026102676364663523,-0.08543780735294117
224,-0.009380693453852137,0.0016899991176470726
225,0.012984958689358091,0.04132176941176472
