generation,val_ic,val_spread
0,-0.008256479062213117,-0.015352886764705871
1,-0.03501730103806228,-0.1074563511764706
2,0.053566838500105934,0.13644510205882351
3,0.03198361697620224,0.06491658911764706
4,0.0607612456747405,0.13011606588235294
5,0.051682790763364184,0.1000626661764706
6,0.07663865546218487,0.24868690147058825
7,0.07291010521855801,0.23436132
8,0.05632088129369393,0.2397518117647058
9,0.0763646635124638,0.17468598117647058
10,0.0847256549678695,0.21081779941176465
11,0.02145046253795635,0.016940872352941148
12,0.06640773956641481,0.17307749205882353
13,0.04396299696349128,0.11798066970588232
14,0.05821622766753759,0.1512791294117647
15,0.0689866534849234,0.12989240411764702
16,0.08180778193630395,0.22011284205882353
17,0.057456394322434844,0.16540817588235296
18,0.0607019278299555,0.15824000735294114
19,0.05115457947885035,0.11978999500000001
20,0.02624673398771274,0.06794176676470588
21,0.017897041169408948,0.029619011470588236
22,0.04429630675799733,0.14676600088235292
23,0.03548054515924015,0.10419622264705876
24,0.022224419179436496,0.07768685411764699
25,0.01690276110444177,0.05215541235294119
26,-0.000926488242355766,0.05368127558823529
27,0.03555398630040251,0.13045094441176475
28,0.022987077183814698,0.008083664117647054
29,0.04177953534354919,0.06503510588235294
30,0.010086858272720853,0.03327560911764705
31,-0.010439940682155213,0.04967332147058827
32,-0.014253230704046323,0.011153273823529434
33,-0.0037567968363816143,-0.019264241764705883
34,-0.01180425111220959,-0.05846164764705882
35,-0.008423133959466141,-0.03879328911764707
36,-0.010067085657792529,-0.060927430882352966
37,0.03871478002965893,0.07637925823529412
38,0.044259586187416156,0.04141007323529413
39,0.05494809688581314,0.14027027970588235
40,0.10289668808699956,0.28545992882352944
41,0.07663865546218486,0.11946752647058823
42,0.08103947461337473,0.1597115173529412
43,0.017459218981710337,0.11128860294117648
44,0.061622766753760314,0.13961739323529415
45,0.046598404067509355,0.09318053970588236
46,-0.006488242355765837,-0.048357902941176464
47,0.06373561189181552,0.15476456823529414
48,0.029300190664501093,-0.008571483235294122
49,0.062470164536402806,0.12594725735294118
50,0.04807005155003179,0.13324394147058824
51,0.0607697196525669,0.17040996029411767
52,0.05590283172092367,0.19355201911764708
53,0.023232822540781028,0.08551397794117647
