generation,val_ic,val_spread
0,0.016425393686886502,0.08398892294117648
1,-0.00489795918367347,0.031052246764705888
2,0.044550526092790046,0.18520465205882355
3,0.02085445943083115,0.08530108529411769
4,0.03231127745215734,0.07490417470588234
5,0.08374267354000424,0.1875434702941176
6,0.07411058541063484,0.12885050264705877
7,0.11150060024009609,0.31501439147058824
8,0.08699950568462678,0.299966065882353
9,0.05791398912506178,0.1705365567647059
10,0.06348704187557375,0.17642689382352938
11,0.028249417414024425,0.09558601352941187
12,0.06503777981780948,0.19113199411764709
13,0.04568886378080643,0.13185991000000002
14,0.06476943718663934,0.20011115411764707
15,0.06958265659204856,0.18572371117647055
16,0.09387190170185719,0.2710078561764706
17,0.08143492691194125,0.21811703794117643
18,0.05139185085799027,0.09606725617647059
19,0.007536190946967034,0.03247951794117645
20,0.039686462820422264,0.07584839588235293
21,0.02356613233528706,0.0404724732352941
22,0.019043852835251757,0.0744144473529412
23,0.013696772826777774,0.05576516294117649
24,-0.003705952969423064,0.020082962647058833
25,0.04222018219052327,0.17870000558823534
26,0.031441282395311056,0.1012564344117647
27,0.03209095402867029,0.131538049117647
28,0.01542828896264387,0.00019679705882351815
29,0.020617188051691267,0.07046989500000002
30,-0.008496575100628482,-0.029680892941176464
31,0.0027483934750370566,-0.031276230588235324
32,0.021487183108537516,0.11054844882352942
33,0.04658993008968291,0.05007512617647058
34,0.026187416142927748,0.029826950000000012
35,0.0009519101758350347,0.022506462647058828
36,-0.011937010098156911,-0.005845760294117665
37,0.020625662029517693,0.0464587188235294
38,-0.011239319257114614,0.00840778176470588
39,0.08670291646070194,0.1585213117647059
40,0.1327476873102182,0.275282645
41,0.08902761104441777,0.21063714588235294
42,0.07147517830661679,0.12977445735294119
43,0.009544523691829662,-0.013575673823529403
44,0.013479274062566198,0.0039425423529411896
45,-0.002189110938493048,0.009436327352941186
46,-0.0362432031636184,-0.08573099441176471
47,0.007685897888567196,-0.009742072647058838
48,0.04287550314243345,0.05808643088235293
49,0.07739283948873664,0.15940070205882353
50,0.056171174352093775,0.11971865235294119
51,0.051131982204646584,0.11942789735294118
52,0.04216933832356473,0.1411434261764706
53,0.04448555892945412,0.16273301176470592
54,0.010465362615634494,0.05672593088235301
55,0.014744721417978965,0.03195218911764704
56,0.0005310359437892836,0.030627658823529417
57,1.6947955652850357e-05,0.04227852676470587
58,-0.04529623614151543,-0.23329989235294124
59,0.02633712308452793,0.14152202970588237
60,0.02652355059670928,0.17526363147058824
61,0.028687239601723046,0.1426069602941176
62,0.04558717604688936,0.09759326676470592
63,-0.004796271449756367,0.06304486911764708
64,0.06039968928747967,0.1707175011764706
65,0.03194689640562106,0.13211256705882357
66,-0.009835463597203591,-0.04425246794117647
67,0.09833486335710756,0.2938375876470588
68,0.07652284443189043,0.2191563638235295
69,0.039581950427229715,0.11456907176470592
70,0.02850928606736812,0.09027440647058822
71,0.030619306546147876,0.07916208999999999
72,0.018789633500459004,0.06890742323529411
73,0.04104229927265024,0.15942909823529416
74,0.025904950215380276,0.0822100179411765
75,0.05467128027681661,0.12453002647058824
76,0.04904738365934609,0.1265327167647059
77,0.1011623472918579,0.2185726735294117
78,0.041070545865405,0.07881147058823533
79,0.034980580467481114,0.15068013117647056
80,0.033141727279146944,0.1617030644117647
81,0.0991511898877198,0.2935878464705882
82,0.057871619235929685,0.18933925617647054
83,0.03683355695219265,0.15336532882352946
84,0.12953604971400323,0.38808209676470584
85,0.0993065461478709,0.25501475294117654
86,0.10078949226749526,0.2863453464705883
87,0.03541275333662878,0.12115975911764701
88,0.042999788150554344,0.1673339332352941
89,0.07442129793093706,0.15941130500000003
90,0.030328366640773954,0.17721075500000005
91,0.01119694936798249,0.04900710823529413
92,0.056860391215309676,0.15296694970588237
93,0.06545865404985524,0.19162867647058826
94,0.08767742391074078,0.3089234888235294
95,0.020504201680672265,0.15896076176470592
96,0.03303439022667891,0.11638542852941172
97,0.03313042864204507,0.16778589441176472
98,0.032935527152037285,-0.004377815000000031
99,0.025687451451168707,0.028340466470588247
100,0.019021255561047955,0.1206429061764706
101,0.007716969140597418,-0.0023693050000000047
102,0.03404561824729891,0.12065739411764703
103,0.05618247298919568,0.1216454452941177
104,0.014530047313042867,0.06392600176470588
105,0.04251112209589717,0.12826537705882354
106,0.047561612880446295,0.19405865264705882
107,0.057803827413318264,0.22703242029411766
108,0.038720429348209864,0.17807294294117648
109,0.03815832215239036,0.08095299617647057
110,0.03762163689005012,0.08444718764705884
111,0.014950921545088624,0.0362054220588235
112,0.021699032554198156,0.046107795294117626
113,0.022580326248146317,0.012209986764705869
114,0.07557658357460634,0.21930832294117644
115,0.03628274839347503,0.06634001382352939
116,0.16276251677141446,0.416322421764706
117,0.1394308311559918,0.3735876497058823
118,0.1118819292422851,0.2941993511764706
119,0.148752206765059,0.3969145367647058
120,0.10924652213826706,0.24781258029411765
121,0.10298990184309018,0.24462756235294122
122,0.0943859896899936,0.20891101352941177
123,0.07169267707082834,0.13071436088235294
124,0.08505614010310006,0.20455067852941178
125,0.07293835181131275,0.17653723588235296
126,0.04794576654191089,0.10034939529411764
127,0.020995692394604904,0.05219690235294116
128,0.00507026339947745,-0.015518577352941168
129,-0.005550455476308164,-0.013861605882352948
130,0.0052736388673116285,0.04411177823529414
131,-0.0051295812442624135,-0.028297497941176482
132,-0.054078101828966885,-0.13551545558823533
133,-0.06156627356825083,-0.13339687382352944
134,-0.00014970694160016903,0.03561980411764708
135,-0.0005169126474119069,0.05367945235294115
136,0.03736459289598191,0.09117419441176468
137,0.05739142715909894,0.11673090970588243
138,0.024464373984888075,0.07442260823529413
139,0.011606524962926336,0.08974309117647054
140,0.024317491702563386,0.061398894411764715
141,0.040824800508438674,0.14125754735294122
142,0.03238471859331967,0.1086331576470588
143,0.013826707153449615,0.04481770029411763
144,0.01789139185085799,0.013755372058823542
145,0.02112280206200126,0.04201513323529411
146,0.01534919850293058,0.042725675000000005
147,0.004033613445378154,0.023064589411764723
148,-0.011965256690911655,-0.01132338735294117
149,0.04515500317774168,0.1402900688235294
