date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,16,0.373527,0.254754,0.160987
2020-01-03,16,0.196241,0.210953,0.105556
2020-01-06,16,0.195389,0.034290,0.016567
2020-01-07,16,0.181581,-0.299998,-0.146014
2020-01-08,16,0.227601,0.142048,0.074592
2020-01-09,16,0.170734,-0.096567,-0.046202
2020-01-10,16,0.454776,0.070931,0.060078
2020-01-13,16,0.443024,-0.017192,-0.024712
2020-01-14,16,0.409407,0.149199,0.095732
2020-01-15,16,0.362138,-0.437428,-0.271477
2020-01-16,16,0.487780,0.172949,0.121708
2020-01-17,16,0.437246,0.100701,0.066187
2020-01-21,16,0.382561,-0.256765,-0.155840
2020-01-22,16,0.478839,-0.019784,-0.014958
2020-01-23,16,0.482471,-0.093832,-0.050894
2020-01-24,16,0.426246,-0.351164,-0.228481
2020-01-27,16,0.238466,-0.104065,-0.042268
2020-01-28,16,0.227974,0.010517,0.004983
2020-01-29,16,0.223481,-0.193771,-0.109184
2020-01-30,16,0.219525,-0.035727,-0.009274
2020-01-31,16,0.229777,-0.175702,-0.086626
2020-02-03,16,0.189441,-0.139852,-0.064189
2020-02-04,16,0.207377,0.139983,0.060889
2020-02-05,16,0.177863,0.528970,0.250381
2020-02-06,16,0.150733,-0.261003,-0.116376
2020-02-07,16,0.247630,-0.260558,-0.154528
2020-02-10,16,0.335531,-0.076066,-0.025079
2020-02-11,16,0.323866,0.308634,0.213733
2020-02-12,16,0.274513,0.327075,0.188328
2020-02-13,16,0.329440,-0.215948,-0.130654
2020-02-14,16,0.326024,-0.359673,-0.211435
2020-02-18,16,0.340087,-0.145461,-0.100372
2020-02-19,16,0.251227,0.154929,0.049808
2020-02-20,16,0.309075,0.259982,0.178583
2020-02-21,16,0.252046,-0.281598,-0.147611
2020-02-24,16,0.350259,-0.239045,-0.163127
2020-02-25,16,0.210174,-0.432818,-0.222521
2020-02-26,16,0.258362,-0.449348,-0.257725
2020-02-27,16,0.157924,0.121107,0.057353
2020-02-28,16,0.161630,0.443092,0.197637
